"","x","y","cause","burntarea","date","juliandate"
"445",264.8749896,84.87499995,"intentional",0.01,1998-09-25,267
"446",244.8750174,264.8749896,"accident",20.1,1998-09-25,267
"447",264.9149646,84.87499995,"intentional",0.01,1998-09-26,268
"448",264.9549396,54.875001675,"accident",0.01,1998-09-26,268
"449",284.994926775,264.8749896,"accident",0,1998-09-30,272
"450",194.91498195,174.874994775,"accident",30,1998-10-07,279
"451",204.93495555,84.87499995,"accident",1.5,1998-10-07,279
"452",115.034898225,94.87498605,"other",0.06,1998-10-07,279
"453",94.87498605,184.874980875,"accident",2.5,1998-10-07,279
"454",174.994919775,104.875012125,"intentional",1,1998-10-08,280
"455",154.9149576,154.8749826,"intentional",1,1998-10-08,280
"456",254.8750035,304.87501395,"accident",6.25,1998-10-08,280
"457",154.9949076,224.875005225,"accident",7,1998-10-08,280
"458",274.875015675,294.874987875,"accident",0.1,1998-10-09,281
"459",155.1148326,154.8749826,"intentional",3.3,1998-10-09,281
"460",244.8750174,214.875019125,"accident",25.5,1998-10-09,281
"461",54.914976675,214.875019125,"accident",0.01,1998-10-09,281
"462",65.034887775,244.8750174,"other",0.1,1998-10-09,281
"463",144.9149715,234.874991325,"accident",1,1998-10-09,281
"464",195.19480695,214.875019125,"intentional",2.5,1998-10-09,281
"465",44.875015575,194.87500695,"accident",0.02,1998-10-09,281
"466",334.91494725,224.875005225,"accident",2,1998-10-13,285
"467",304.91498895,214.875019125,"accident",0,1998-10-17,289
"468",95.19478605,264.8749896,"other",2,1998-10-19,291
"469",275.034915675,84.87499995,"accident",9,1998-10-21,293
"470",264.9549396,84.87499995,"intentional",0.01,1998-10-21,293
"471",264.9949146,84.87499995,"intentional",0.35,1998-10-22,294
"472",265.0348896,84.87499995,"intentional",1,1998-10-24,296
"473",294.914962875,54.875001675,"accident",2,1998-10-24,296
"474",305.03491395,74.87501385,"intentional",0.01,1998-10-25,297
"475",265.0748646,84.87499995,"intentional",0.01,1998-10-26,298
"476",265.1148396,84.87499995,"intentional",0.01,1998-10-26,298
"477",264.9949146,54.875001675,"accident",22,1998-10-27,299
"478",265.1548146,84.87499995,"intentional",0.05,1998-10-27,299
"479",324.95493615,204.87499305,"accident",8,1998-10-28,300
"480",244.9149924,274.875015675,"accident",0.03,1998-10-29,301
"481",84.91497495,194.87500695,"intentional",1,1998-10-30,302
"482",324.91496115,174.874994775,"accident",0.4,1998-10-31,303
"483",344.874998325,214.875019125,"accident",4,1998-10-31,303
"484",84.87499995,244.8750174,"intentional",3,1998-11-07,310
"485",134.8750104,144.8749965,"other",2,1998-11-08,311
"486",184.874980875,374.8749966,"lightning",0.5,1998-11-08,311
"487",174.954944775,334.87497225,"intentional",2.2,1998-11-08,311
"488",244.9949424,354.874984425,"accident",0.5,1998-11-08,311
"489",134.9549604,254.8750035,"accident",1,1998-11-08,311
"490",155.1548076,154.8749826,"intentional",1.5,1998-11-09,312
"491",164.954958675,154.8749826,"intentional",1.5,1998-11-09,312
"492",164.994933675,154.8749826,"intentional",12,1998-11-09,312
"493",224.914980225,274.875015675,"intentional",0.3,1998-11-09,312
"494",214.875019125,284.875001775,"other",2,1998-11-09,312
"495",194.95495695,324.87498615,"accident",0.05,1998-11-09,312
"496",184.874980875,194.87500695,"accident",30,1998-11-09,312
"497",95.15481105,254.8750035,"accident",1.5,1998-11-09,312
"498",15.0748923,224.875005225,"other",1.2,1998-11-09,312
"499",104.994937125,254.8750035,"accident",8,1998-11-09,312
"500",95.15481105,264.8749896,"accident",3,1998-11-10,313
"501",344.914973325,154.8749826,"accident",0.01,1998-11-17,320
"502",324.91496115,194.87500695,"other",0,1998-11-22,325
"503",265.0748646,54.875001675,"accident",1,1998-11-25,328
"504",344.954948325,154.8749826,"accident",0.98,1998-11-25,328
"505",344.914973325,214.875019125,"other",3,1998-11-29,332
"506",294.874987875,304.87501395,"accident",0.2,1998-12-03,336
"507",54.875001675,124.874984325,"other",1,1998-12-06,339
"508",104.875012125,94.87498605,"other",2.5,1998-12-07,340
"509",254.8750035,204.87499305,"other",12,1998-12-07,340
"510",204.87499305,374.8749966,"accident",0.01,1998-12-07,340
"511",54.875001675,204.87499305,"other",2.5,1998-12-07,340
"512",304.87501395,164.875008675,"intentional",0.5,1998-12-08,341
"513",324.91496115,254.8750035,"lightning",0.02,1998-12-08,341
"514",204.87499305,344.874998325,"accident",5,1998-12-08,341
"515",254.9149785,344.874998325,"lightning",0.75,1998-12-08,341
"516",234.914966325,294.874987875,"intentional",0.02,1998-12-08,341
"517",114.874998225,244.8750174,"accident",4,1998-12-08,341
"518",134.9149854,204.87499305,"intentional",6,1998-12-08,341
"519",114.914973225,214.875019125,"accident",1,1998-12-09,342
"520",274.994940675,244.8750174,"accident",0.08,1998-12-16,349
"521",244.8750174,74.87501385,"other",0.05,1998-12-22,355
"522",265.2747396,84.87499995,"intentional",0.01,1998-12-28,361
"523",64.914962775,204.87499305,"accident",0.04,1999-01-02,366
"524",324.99491115,244.8750174,"accident",5,1999-01-03,367
"525",255.1948035,64.874987775,"accident",0.01,1999-01-05,369
"526",354.874984425,214.875019125,"lightning",0.03,1999-01-05,369
"527",284.882996775,54.875001675,"lightning",0.01,1999-01-06,370
"528",334.87497225,194.87500695,"accident",3.5,1999-01-06,370
"529",344.914973325,204.87499305,"lightning",0.02,1999-01-06,370
"530",325.07486115,204.87499305,"lightning",0,1999-01-06,370
"531",344.994923325,214.875019125,"accident",50,1999-01-07,371
"532",234.954941325,294.874987875,"accident",0.53,1999-01-07,371
"533",195.03490695,304.87501395,"accident",11.2,1999-01-07,371
"534",64.954937775,94.87498605,"accident",1.5,1999-01-08,372
"535",65.154812775,254.8750035,"accident",0.07,1999-01-08,372
"536",135.0748854,254.8750035,"accident",78,1999-01-08,372
"537",324.91496115,84.87499995,"lightning",0.03,1999-01-09,373
"538",144.9149715,154.8749826,"other",0.3,1999-01-09,373
"539",285.354701775,304.87501395,"lightning",0,1999-01-09,373
"540",284.875001775,214.875019125,"lightning",0,1999-01-09,373
"541",285.434651775,244.8750174,"lightning",0,1999-01-09,373
"542",265.0348896,304.87501395,"lightning",0.01,1999-01-09,373
"543",235.074866325,304.87501395,"lightning",0.02,1999-01-09,373
"544",254.8750035,324.87498615,"lightning",0.02,1999-01-09,373
"545",265.0748646,304.87501395,"lightning",0.01,1999-01-09,373
"546",285.394676775,344.874998325,"accident",0.12,1999-01-09,373
"547",265.1148396,304.87501395,"lightning",0.1,1999-01-09,373
"548",244.9949424,324.87498615,"lightning",0.3,1999-01-09,373
"549",225.074880225,274.875015675,"lightning",0.02,1999-01-09,373
"550",254.9149785,304.87501395,"lightning",0.04,1999-01-09,373
"551",195.11485695,234.874991325,"other",0.02,1999-01-09,373
"552",84.99492495,194.87500695,"lightning",0.02,1999-01-09,373
"553",24.9149784,224.875005225,"lightning",1,1999-01-09,373
"554",214.954969125,284.875001775,"other",0.6,1999-01-16,380
"555",275.034915675,34.8749895,"other",0.03,1999-01-21,385
"556",285.074876775,344.874998325,"other",8,1999-01-21,385
"557",324.91496115,244.8750174,"accident",3,1999-01-30,394
"558",273.995565675,324.87498615,"other",2,1999-01-30,394
"559",164.875008675,174.874994775,"accident",3,1999-02-02,397
"560",264.8749896,334.87497225,"other",2.49,1999-02-03,398
"561",284.886994275,54.875001675,"lightning",0.2,1999-02-06,401
"562",304.95496395,214.875019125,"lightning",0.14,1999-02-06,401
"563",204.95494305,304.87501395,"other",1.5,1999-02-06,401
"564",284.898986775,184.874980875,"other",4.5,1999-02-07,402
"565",124.874984325,214.875019125,"other",0.1,1999-02-07,402
"566",55.034901675,234.874991325,"accident",12,1999-02-07,402
"567",114.954948225,214.875019125,"other",2,1999-02-07,402
"568",285.034901775,324.87498615,"lightning",0.05,1999-02-08,403
"569",95.03488605,184.874980875,"intentional",108.61,1999-02-08,403
"570",314.99492505,244.8750174,"lightning",0.23,1999-02-09,404
"571",304.91498895,224.875005225,"lightning",0.03,1999-02-09,404
"572",272.236665675,324.87498615,"lightning",0.01,1999-02-09,404
"573",245.4346674,354.874984425,"accident",25,1999-02-10,405
"574",325.19478615,74.87501385,"other",0.04,1999-02-15,410
"575",265.1148396,54.875001675,"accident",0.1,1999-02-16,411
"576",305.07488895,74.87501385,"accident",0.55,1999-02-17,412
"577",354.914959425,234.874991325,"accident",2,1999-02-18,413
"578",324.99491115,204.87499305,"accident",1.5,1999-02-18,413
"579",65.034887775,254.8750035,"intentional",4,1999-02-18,413
"580",244.9949424,74.87501385,"accident",0.1,1999-02-19,414
"581",75.03491385,134.8750104,"accident",1.6,1999-02-19,414
"582",354.874984425,164.875008675,"accident",4,1999-02-20,415
"583",244.9949424,274.875015675,"accident",1,1999-02-20,415
"584",324.95493615,244.8750174,"accident",0.15,1999-02-20,415
"585",95.27473605,264.8749896,"accident",0.5,1999-02-20,415
"586",95.31471105,264.8749896,"accident",1.5,1999-02-20,415
"587",344.954948325,224.875005225,"accident",1,1999-02-21,416
"588",244.9149924,314.87500005,"accident",3,1999-02-23,418
"589",245.2347924,354.874984425,"other",0.22,1999-02-23,418
"590",245.2747674,354.874984425,"other",0.1,1999-02-23,418
"591",325.23476115,74.87501385,"accident",0.03,1999-02-24,419
"592",294.874987875,64.874987775,"accident",10,1999-02-24,419
"593",244.9149924,214.875019125,"accident",10.83,1999-02-26,421
"594",264.9149646,294.874987875,"accident",0.06,1999-02-28,423
"595",284.994926775,244.8750174,"accident",5,1999-03-02,425
"596",274.875015675,334.87497225,"accident",2,1999-03-02,425
"597",224.914980225,374.8749966,"other",13,1999-03-02,425
"598",274.914990675,334.87497225,"accident",0.2,1999-03-02,425
"599",249.78898425,236.3010195,"accident",0.5,1999-03-03,426
"600",265.1548146,54.875001675,"accident",0.3,1999-03-04,427
"601",54.875001675,174.874994775,"accident",1,1999-03-04,427
"602",65.074862775,254.8750035,"accident",1,1999-03-04,427
"603",254.9549535,344.874998325,"other",54,1999-03-07,430
"604",254.9420016,236.584002525,"accident",0.75,1999-03-08,431
"605",304.95496395,224.875005225,"lightning",0.01,1999-03-09,432
"606",284.954951775,334.87497225,"other",3,1999-03-18,441
"607",354.954934425,234.874991325,"accident",0.2,1999-03-19,442
"608",314.87500005,344.874998325,"accident",0.74,1999-03-20,443
"609",294.914962875,324.87498615,"other",0.23,1999-03-20,443
"610",284.994926775,334.87497225,"accident",0.1,1999-03-20,443
"611",214.875019125,344.874998325,"accident",3,1999-03-21,444
"612",344.954948325,214.875019125,"accident",1,1999-03-22,445
"613",285.114851775,344.874998325,"accident",0.14,1999-03-26,449
"614",194.99493195,174.874994775,"other",8,1999-03-29,452
"615",249.82895925,236.3010195,"accident",25.3,1999-03-29,452
"616",264.9149646,354.874984425,"accident",3.6,1999-03-29,452
"617",94.95493605,64.874987775,"accident",0.3,1999-03-31,454
"618",244.9549674,74.87501385,"accident",1,1999-04-02,456
"619",204.95494305,334.87497225,"intentional",7,1999-04-02,456
"620",204.87499305,364.8750105,"other",15,1999-04-02,456
"621",245.1948174,354.874984425,"accident",3.5,1999-04-02,456
"622",244.9149924,324.87498615,"accident",1.63,1999-04-02,456
"623",345.034898325,154.8749826,"accident",1,1999-04-04,458
"624",144.9549465,204.87499305,"accident",0.5,1999-04-04,458
"625",84.87499995,234.874991325,"accident",1,1999-04-04,458
"626",274.914990675,294.874987875,"other",0.6,1999-04-07,461
"627",254.9549535,74.87501385,"other",4,1999-04-07,461
"628",74.95496385,134.8750104,"accident",0.4,1999-04-07,461
"629",204.87499305,234.874991325,"other",3,1999-04-07,461
"630",44.954965575,194.87500695,"accident",0.5,1999-04-08,462
"631",145.0348965,204.87499305,"other",0.1,1999-04-08,462
"632",85.23477495,244.8750174,"other",7,1999-04-08,462
"633",255.2747535,64.874987775,"lightning",0.05,1999-04-09,463
"634",284.894989275,54.875001675,"lightning",0.01,1999-04-09,463
"635",284.898986775,54.875001675,"lightning",0.05,1999-04-09,463
"636",184.874980875,124.874984325,"other",1,1999-04-09,463
"637",285.474626775,244.8750174,"lightning",0.01,1999-04-09,463
"638",294.914962875,254.8750035,"lightning",0,1999-04-09,463
"639",285.514601775,244.8750174,"lightning",0,1999-04-09,463
"640",285.394676775,304.87501395,"lightning",0,1999-04-09,463
"641",345.074873325,204.87499305,"lightning",0,1999-04-09,463
"642",304.91498895,184.874980875,"lightning",0.01,1999-04-09,463
"643",225.114855225,274.875015675,"lightning",0.01,1999-04-09,463
"644",114.914973225,84.87499995,"accident",2.5,1999-04-13,467
"645",335.07484725,184.874980875,"accident",3,1999-04-13,467
"646",275.154840675,84.87499995,"accident",1.2,1999-04-14,468
"647",294.954937875,204.87499305,"accident",0.7,1999-04-14,468
"648",81.122986425,191.940002475,"accident",1,1999-04-14,468
"649",85.11484995,244.8750174,"accident",1,1999-04-15,469
"650",255.1148535,64.874987775,"accident",1,1999-04-19,473
"651",294.874987875,74.87501385,"accident",0.37,1999-04-19,473
"652",114.874998225,74.87501385,"accident",4.5,1999-04-19,473
"653",224.875005225,94.87498605,"other",3.5,1999-04-19,473
"654",325.03488615,244.8750174,"accident",4,1999-04-19,473
"655",255.1548285,64.874987775,"intentional",0.5,1999-04-20,474
"656",324.91496115,214.875019125,"accident",128.5,1999-04-20,474
"657",325.03488615,204.87499305,"accident",0.5,1999-04-22,476
"658",344.874998325,204.87499305,"intentional",0.05,1999-04-22,476
"659",65.114837775,254.8750035,"other",4.5,1999-04-23,477
"660",194.87500695,164.875008675,"intentional",1,1999-04-24,478
"661",34.9149645,204.87499305,"accident",4,1999-04-24,478
"662",314.87500005,144.8749965,"other",0.65,1999-04-25,479
"663",294.914962875,64.874987775,"accident",1,1999-04-25,479
"664",134.9149854,144.8749965,"other",15,1999-04-25,479
"665",344.874998325,234.874991325,"accident",1.25,1999-04-26,480
"666",244.8750174,84.87499995,"accident",0.1,1999-05-02,486
"667",324.99491115,254.8750035,"accident",0.03,1999-05-02,486
"668",314.91497505,244.8750174,"accident",3,1999-05-02,486
"669",234.994916325,254.8750035,"intentional",2,1999-05-02,486
"670",304.91498895,304.87501395,"intentional",0.05,1999-05-02,486
"671",304.95496395,304.87501395,"intentional",0.04,1999-05-02,486
"672",194.91498195,374.8749966,"accident",2.32,1999-05-04,488
"673",214.875019125,254.8750035,"accident",40,1999-05-07,491
"674",273.555840675,324.87498615,"lightning",0.01,1999-05-07,491
"675",184.874980875,304.87501395,"accident",0.05,1999-05-07,491
"676",285.074876775,334.87497225,"lightning",0.05,1999-05-07,491
"677",345.034898325,204.87499305,"other",0.03,1999-05-08,492
"678",285.314726775,244.8750174,"other",1,1999-05-08,492
"679",214.954969125,364.8750105,"other",0.08,1999-05-08,492
"680",224.954955225,294.874987875,"accident",4,1999-05-08,492
"681",105.074887125,254.8750035,"accident",0.5,1999-05-08,492
"682",345.074873325,154.8749826,"accident",0.01,1999-05-10,494
"683",284.875001775,174.874994775,"other",0.1,1999-05-13,497
"684",305.11486395,74.87501385,"accident",0.2,1999-05-14,498
"685",74.91498885,134.8750104,"intentional",0.45,1999-05-14,498
"686",94.87498605,154.8749826,"accident",0.7,1999-05-15,499
"687",84.91497495,224.875005225,"accident",0.3,1999-05-15,499
"688",84.87499995,254.8750035,"accident",1.5,1999-05-15,499
"689",155.2347576,154.8749826,"accident",0.1,1999-05-16,500
"690",114.914973225,74.87501385,"intentional",7,1999-05-16,500
"691",285.074876775,244.8750174,"lightning",0.07,1999-05-16,500
"692",134.8750104,104.875012125,"accident",1,1999-05-17,501
"693",284.890991775,184.874980875,"accident",0.26,1999-05-17,501
"694",255.2347785,64.874987775,"lightning",0.01,1999-05-20,504
"695",324.87498615,224.875005225,"accident",0.08,1999-05-20,504
"696",164.875008675,64.874987775,"intentional",0.15,1999-05-23,507
"697",284.878999275,174.874994775,"accident",0.08,1999-05-25,509
"698",135.1548354,194.87500695,"other",3,1999-05-28,512
"699",284.875001775,234.874991325,"accident",0,1999-05-29,513
"700",94.91496105,184.874980875,"accident",0.5,1999-06-01,516
"701",292.12986465,95.81999505,"other",0.2,1999-06-02,517
"702",174.914969775,154.8749826,"intentional",10,1999-06-02,517
"703",104.954962125,94.87498605,"accident",2,1999-06-02,517
"704",285.034901775,264.8749896,"other",6,1999-06-02,517
"705",304.87501395,254.8750035,"accident",0.75,1999-06-02,517
"706",264.8749896,274.875015675,"accident",1.3,1999-06-03,518
"707",284.875001775,274.875015675,"accident",0.03,1999-06-04,519
"708",204.87499305,314.87500005,"accident",1,1999-06-04,519
"709",124.994909325,224.875005225,"accident",6.1,1999-06-06,521
"710",285.114851775,334.87497225,"lightning",0.02,1999-06-07,522
"711",175.434644775,234.874991325,"intentional",4,1999-06-07,522
"712",54.875001675,104.875012125,"accident",0.4,1999-06-08,523
"713",224.994930225,274.875015675,"accident",0.07,1999-06-08,523
"714",184.914955875,304.87501395,"other",0.12,1999-06-08,523
"715",284.902984275,54.875001675,"lightning",0.01,1999-06-09,524
"716",105.114862125,134.8750104,"intentional",0.01,1999-06-09,524
"717",305.11486395,214.875019125,"lightning",0.12,1999-06-09,524
"718",314.91497505,224.875005225,"lightning",0,1999-06-09,524
"719",285.354701775,334.87497225,"lightning",0.01,1999-06-09,524
"720",105.114862125,254.8750035,"intentional",8,1999-06-09,524
"721",344.954948325,204.87499305,"lightning",0,1999-06-13,528
"722",335.15479725,184.874980875,"accident",0,1999-06-13,528
"723",344.994923325,204.87499305,"lightning",0,1999-06-13,528
"724",264.9549396,284.875001775,"lightning",0.2,1999-06-14,529
"725",334.87497225,154.8749826,"intentional",2,1999-06-15,530
"726",254.8750035,74.87501385,"accident",0.03,1999-06-15,530
"727",154.9949076,174.874994775,"accident",25,1999-06-15,530
"728",34.8829845,244.8750174,"accident",20,1999-06-15,530
"729",254.9149785,74.87501385,"lightning",1,1999-06-16,531
"730",274.875015675,214.875019125,"accident",1.5,1999-06-16,531
"731",175.114844775,334.87497225,"accident",12,1999-06-16,531
